status_id,status_published,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
848451358648417_868271266666426,12-03-17 4:34,video,10,0,0,10,0,0,0,0,0
848451358648417_868270516666501,12-03-17 4:33,video,42,89,295,35,7,0,0,0,0
848451358648417_868240343336185,12-03-17 3:35,video,2,0,0,2,0,0,0,0,0
848451358648417_868215756671977,12-03-17 2:46,video,0,0,0,0,0,0,0,0,0
848451358648417_868210610005825,12-03-17 2:32,video,133,157,278,117,16,0,0,0,0
848451358648417_867785650048321,12-02-17 8:04,video,4,0,0,4,0,0,0,0,0
848451358648417_867747986718754,12-02-17 7:02,video,16,1,0,15,1,0,0,0,0
848451358648417_867746856718867,12-02-17 7:00,video,128,164,79,109,18,1,0,0,0
848451358648417_867732640053622,12-02-17 6:18,video,2,0,0,2,0,0,0,0,0
848451358648417_867721866721366,12-02-17 5:54,video,3,0,0,3,0,0,0,0,0
848451358648417_867696163390603,12-02-17 4:53,video,3,0,0,3,0,0,0,0,0
848451358648417_867692573390962,12-02-17 4:45,video,54,90,281,47,7,0,0,0,0
848451358648417_867671520059734,12-02-17 4:07,video,1,0,0,1,0,0,0,0,0
848451358648417_867661256727427,12-02-17 3:42,video,2,0,0,2,0,0,0,0,0
848451358648417_867650496728503,12-02-17 3:13,video,5,0,0,5,0,0,0,0,0
848451358648417_867646310062255,12-02-17 3:03,video,71,123,277,58,10,0,2,0,1
848451358648417_867579730068913,12-01-17 23:58,video,3,0,0,3,0,0,0,0,0
848451358648417_867553443404875,12-01-17 22:44,video,6,0,0,5,1,0,0,0,0
848451358648417_867541823406037,12-01-17 22:39,video,88,247,319,72,13,1,1,1,0
848451358648417_867210366772516,12-01-17 8:45,video,3,0,0,3,0,0,0,0,0
848451358648417_867187823441437,12-01-17 8:12,video,0,0,0,0,0,0,0,0,0
848451358648417_867187120108174,12-01-17 8:11,video,0,0,0,0,0,0,0,0,0
848451358648417_867186496774903,12-01-17 8:10,video,0,0,0,0,0,0,0,0,0
848451358648417_867181306775422,12-01-17 8:00,video,3,0,0,3,0,0,0,0,0
848451358648417_867181166775436,12-01-17 8:00,video,1,0,0,1,0,0,0,0,0
848451358648417_867177880109098,12-01-17 7:55,video,95,129,56,82,12,0,0,1,0
848451358648417_867163240110562,12-01-17 7:32,video,1,1,0,1,0,0,0,0,0
848451358648417_867153266778226,12-01-17 7:18,video,2,0,0,2,0,0,0,0,0
848451358648417_867150976778455,12-01-17 7:12,video,1,1,0,1,0,0,0,0,0
848451358648417_867144646779088,12-01-17 7:01,video,83,96,330,73,9,1,0,0,0
848451358648417_867098396783713,12-01-17 5:29,video,5,1,0,5,0,0,0,0,0
848451358648417_867096626783890,12-01-17 5:25,video,103,116,356,87,13,2,1,0,0
848451358648417_866633493496870,11/30/2017 8:35,video,2,1,0,2,0,0,0,0,0
848451358648417_866578000169086,11/30/2017 6:56,video,237,338,310,186,43,1,5,0,2
848451358648417_866559560170930,11/30/2017 5:59,video,2,1,0,2,0,0,0,0,0
848451358648417_866544010172485,11/30/2017 5:17,video,0,1,0,0,0,0,0,0,0
848451358648417_866534500173436,11/30/2017 4:42,video,3,2,0,3,0,0,0,0,0
848451358648417_866114640215422,11/29/2017 9:53,video,1,1,0,1,0,0,0,0,0
848451358648417_866083270218559,11/29/2017 9:08,video,1,1,0,1,0,0,0,0,0
848451358648417_866061840220702,11/29/2017 8:35,video,1,0,0,1,0,0,0,0,0
848451358648417_866033846890168,11/29/2017 7:48,video,2,1,0,2,0,0,0,0,0
848451358648417_866020896891463,11/29/2017 7:27,video,136,265,128,103,28,2,2,1,0
848451358648417_865958010231085,11/29/2017 4:25,video,5,0,0,5,0,0,0,0,0
848451358648417_865479896945563,11/28/2017 8:59,video,16,5,4,15,1,0,0,0,0
848451358648417_865479376945615,11/28/2017 8:58,video,4,0,0,4,0,0,0,0,0
848451358648417_865423370284549,11/28/2017 6:48,video,3,1,0,3,0,0,0,0,0
848451358648417_865406163619603,11/28/2017 5:46,video,4,0,0,4,0,0,0,0,0
848451358648417_864846730342213,11/27/2017 3:02,video,1,0,0,1,0,0,0,0,0
848451358648417_864830987010454,11/27/2017 1:53,video,3,0,0,3,0,0,0,0,0
848451358648417_864824773677742,11/27/2017 1:25,video,3,0,0,3,0,0,0,0,0
848451358648417_864447067048846,11/26/2017 8:50,video,1,0,0,1,0,0,0,0,0
848451358648417_864410987052454,11/26/2017 7:39,video,7,0,0,7,0,0,0,0,0
848451358648417_864375533722666,11/26/2017 5:53,video,2,0,0,2,0,0,0,0,0
848451358648417_864361987057354,11/26/2017 5:05,video,1,0,0,1,0,0,0,0,0
848451358648417_864295080397378,11/26/2017 4:04,video,2,0,0,2,0,0,0,0,0
848451358648417_864282837065269,11/26/2017 3:11,video,1,0,0,1,0,0,0,0,0
848451358648417_863876580439228,11/25/2017 8:04,video,3,0,0,3,0,0,0,0,0
848451358648417_863853877108165,11/25/2017 7:05,video,8,0,0,8,0,0,0,0,0
848451358648417_863817037111849,11/25/2017 4:59,video,3,0,0,3,0,0,0,0,0
848451358648417_863804080446478,11/25/2017 4:03,video,3,0,0,3,0,0,0,0,0
848451358648417_863377280489158,11/24/2017 8:32,video,0,0,0,0,0,0,0,0,0
848451358648417_863346183825601,11/24/2017 7:19,video,5,0,0,5,0,0,0,0,0
848451358648417_863327093827510,11/24/2017 6:33,video,0,0,0,0,0,0,0,0,0
848451358648417_863310390495847,11/24/2017 5:43,video,2,0,0,2,0,0,0,0,0
848451358648417_863299163830303,11/24/2017 5:08,video,3,0,0,3,0,0,0,0,0
848451358648417_863285960498290,11/24/2017 4:27,video,2,0,0,2,0,0,0,0,0
848451358648417_863276383832581,11/24/2017 3:41,video,3,0,0,3,0,0,0,0,0
848451358648417_862810447212508,11/23/2017 8:23,video,2,0,0,2,0,0,0,0,0
848451358648417_862795990547287,11/23/2017 7:49,video,4,0,0,4,0,0,0,0,0
848451358648417_862777290549157,11/23/2017 6:57,video,2,0,0,2,0,0,0,0,0
848451358648417_862756767217876,11/23/2017 6:00,video,2,0,0,2,0,0,0,0,0
848451358648417_862738810553005,11/23/2017 4:57,video,8,0,0,8,0,0,0,0,0
848451358648417_861719293988290,11/21/2017 8:22,video,2,0,0,2,0,0,0,0,0
848451358648417_861628033997416,11/21/2017 4:08,video,3,0,0,3,0,0,0,0,0
848451358648417_861623073997912,11/21/2017 3:46,video,3,0,0,2,1,0,0,0,0
848451358648417_861608863999333,11/21/2017 2:51,video,1,0,0,1,0,0,0,0,0
848451358648417_861589077334645,11/21/2017 1:41,video,4,0,0,3,1,0,0,0,0
848451358648417_861199917373561,11/20/2017 9:11,video,3,0,0,3,0,0,0,0,0
848451358648417_861187554041464,11/20/2017 8:43,video,3,0,0,3,0,0,0,0,0
848451358648417_861168837376669,11/20/2017 7:59,video,3,0,0,3,0,0,0,0,0
848451358648417_861162694043950,11/20/2017 7:42,video,6,0,0,6,0,0,0,0,0
848451358648417_861084904051729,11/20/2017 4:11,video,4,0,0,4,0,0,0,0,0
848451358648417_861050594055160,11/20/2017 2:24,video,7,0,0,7,0,0,0,0,0
848451358648417_860623780764508,11/19/2017 7:28,video,7,0,0,7,0,0,0,0,0
848451358648417_860612234098996,11/19/2017 6:54,video,2,0,0,2,0,0,0,0,0
848451358648417_860558620771024,11/19/2017 3:55,video,2,0,0,2,0,0,0,0,0
848451358648417_860552464104973,11/19/2017 3:32,video,0,0,0,0,0,0,0,0,0
848451358648417_860537667439786,11/19/2017 2:41,video,7,0,0,7,0,0,0,0,0
848451358648417_860518170775069,11/19/2017 1:51,video,0,0,0,0,0,0,0,0,0
848451358648417_860505310776355,11/19/2017 0:59,video,5,0,0,5,0,0,0,0,0
848451358648417_860141850812701,11/18/2017 9:04,video,2,0,0,2,0,0,0,0,0
848451358648417_860122527481300,11/18/2017 8:26,video,8,0,0,8,0,0,0,0,0
848451358648417_860111914149028,11/18/2017 7:57,video,0,0,0,0,0,0,0,0,0
848451358648417_860106664149553,11/18/2017 7:43,video,0,0,0,0,0,0,0,0,0
848451358648417_860082257485327,11/18/2017 6:32,video,4,1,0,4,0,0,0,0,0
848451358648417_860065210820365,11/18/2017 5:37,video,14,1,0,14,0,0,0,0,0
848451358648417_859619587531594,11/17/2017 9:10,video,10,0,0,10,0,0,0,0,0
848451358648417_859554390871447,11/17/2017 8:02,video,9,0,0,9,0,0,0,0,0
848451358648417_859528984207321,11/17/2017 7:00,video,1,0,0,1,0,0,0,0,0
848451358648417_859514974208722,11/17/2017 6:19,video,2,0,0,2,0,0,0,0,0
848451358648417_859503330876553,11/17/2017 5:41,video,6,0,0,6,0,0,0,0,0
848451358648417_859000347593518,11/16/2017 8:24,video,0,0,0,0,0,0,0,0,0
848451358648417_858977790929107,11/16/2017 7:22,video,8,0,0,8,0,0,0,0,0
848451358648417_858949364265283,11/16/2017 6:00,video,6,0,0,6,0,0,0,0,0
848451358648417_858947074265512,11/16/2017 5:51,video,4,0,0,4,0,0,0,0,0
848451358648417_858509234309296,11/15/2017 9:55,video,1,0,0,1,0,0,0,0,0
848451358648417_858509134309306,11/15/2017 9:55,video,0,0,0,0,0,0,0,0,0
848451358648417_858498380977048,11/15/2017 9:27,video,0,0,0,0,0,0,0,0,0
848451358648417_858487174311502,11/15/2017 9:04,video,0,0,0,0,0,0,0,0,0
848451358648417_858472077646345,11/15/2017 8:26,video,2,0,0,2,0,0,0,0,0
848451358648417_858459670980919,11/15/2017 7:56,video,0,0,0,0,0,0,0,0,0
848451358648417_858415020985384,11/15/2017 6:46,video,12,0,0,12,0,0,0,0,0
848451358648417_857867204373499,11/14/2017 5:44,video,4,0,0,4,0,0,0,0,0
848451358648417_857855424374677,11/14/2017 4:59,video,3,0,0,3,0,0,0,0,0
848451358648417_857845301042356,11/14/2017 4:26,video,1,0,0,1,0,0,0,0,0
848451358648417_857836697709883,11/14/2017 3:48,video,1,0,0,1,0,0,0,0,0
848451358648417_857828561044030,11/14/2017 3:17,video,5,0,0,5,0,0,0,0,0
848451358648417_857820694378150,11/14/2017 2:52,video,0,0,0,0,0,0,0,0,0
848451358648417_857804704379749,11/14/2017 1:56,video,5,0,0,5,0,0,0,0,0
848451358648417_857804627713090,11/14/2017 1:56,video,0,0,0,0,0,0,0,0,0
848451358648417_857440367749516,11/13/2017 9:14,video,6,0,0,6,0,0,0,0,0
848451358648417_857387131088173,11/13/2017 7:20,video,6,0,0,6,0,0,0,0,0
848451358648417_856819567811596,11-12-17 4:11,video,3,0,0,3,0,0,0,0,0
848451358648417_856810164479203,11-12-17 3:39,video,5,0,0,5,0,0,0,0,0
848451358648417_856803087813244,11-12-17 3:18,video,0,0,0,0,0,0,0,0,0
848451358648417_856787607814792,11-12-17 2:13,video,2,0,0,2,0,0,0,0,0
848451358648417_856773287816224,11-12-17 1:24,video,7,0,0,7,0,0,0,0,0
848451358648417_856382231188663,11-11-17 9:50,video,2,0,0,2,0,0,0,0,0
848451358648417_856368994523320,11-11-17 9:19,video,5,0,0,5,0,0,0,0,0
848451358648417_856320767861476,11-11-17 7:26,video,3,0,0,3,0,0,0,0,0
848451358648417_856300174530202,11-11-17 6:44,video,5,0,0,5,0,0,0,0,0
848451358648417_855852167908336,11-10-17 9:00,video,0,0,0,0,0,0,0,0,0
848451358648417_855843831242503,11-10-17 8:37,video,1,0,0,1,0,0,0,0,0
848451358648417_855818041245082,11-10-17 7:41,video,1,0,0,1,0,0,0,0,0
848451358648417_855801881246698,11-10-17 7:07,video,13,0,0,13,0,0,0,0,0
848451358648417_855749764585243,11-10-17 4:58,video,8,0,0,8,0,0,0,0,0
848451358648417_855744137919139,11-10-17 4:43,video,90,168,56,75,13,2,0,0,0
848451358648417_855263951300491,11-09-17 5:52,video,3,0,0,3,0,0,0,0,0
848451358648417_855246967968856,11-09-17 5:18,video,3,0,0,3,0,0,0,0,0
848451358648417_855217341305152,11-09-17 4:41,video,103,330,152,84,17,0,1,0,1
848451358648417_855175557975997,11-09-17 2:28,video,1,0,0,1,0,0,0,0,0
848451358648417_855165257977027,11-09-17 2:01,video,3,0,0,3,0,0,0,0,0
848451358648417_855160144644205,11-09-17 1:47,video,113,525,124,92,18,3,0,0,0
848451358648417_855136337979919,11-09-17 1:05,video,1,0,0,1,0,0,0,0,0
848451358648417_855114357982117,11-09-17 0:14,video,5,0,0,5,0,0,0,0,0
848451358648417_855096071317279,11-08-17 23:34,video,8,0,0,8,0,0,0,0,0
848451358648417_855093531317533,11-08-17 23:26,video,166,336,147,145,18,2,1,0,0
848451358648417_854772498016303,11-08-17 9:21,video,2,0,0,2,0,0,0,0,0
848451358648417_854748691352017,11-08-17 8:31,video,4,0,0,4,0,0,0,0,0
848451358648417_854726934687526,11-08-17 7:44,video,2,0,0,2,0,0,0,0,0
848451358648417_854695121357374,11-08-17 6:31,video,5,0,0,5,0,0,0,0,0
848451358648417_854679568025596,11-08-17 5:48,video,300,860,274,259,35,2,4,0,0
848451358648417_854227628070790,11-07-17 8:51,video,8,1,0,8,0,0,0,0,0
848451358648417_854198761407010,11-07-17 7:57,video,3,1,0,3,0,0,0,0,0
848451358648417_854169771409909,11-07-17 7:14,video,171,437,129,135,28,1,5,0,2
848451358648417_854113571415529,11-07-17 5:18,video,95,131,65,81,13,0,1,0,0
848451358648417_854030568090496,11-07-17 1:52,video,100,204,94,78,18,0,4,0,0
848451358648417_853647204795499,11-06-17 9:53,video,2,0,0,2,0,0,0,0,0
848451358648417_853617374798482,11-06-17 9:03,video,1,0,0,1,0,0,0,0,0
848451358648417_853577974802422,11-06-17 7:49,video,4,0,0,3,1,0,0,0,0
848451358648417_853555174804702,11-06-17 7:07,video,5,0,0,4,1,0,0,0,0
848451358648417_853538698139683,11-06-17 6:33,video,2,1,0,2,0,0,0,0,0
848451358648417_853536951473191,11-06-17 6:29,video,275,401,351,221,49,4,1,0,0
848451358648417_853495868143966,11-06-17 5:21,video,0,0,0,0,0,0,0,0,0
848451358648417_853487874811432,11-06-17 5:00,video,0,0,0,0,0,0,0,0,0
848451358648417_853476124812607,11-06-17 4:32,video,0,0,0,0,0,0,0,0,0
848451358648417_853464924813727,11-06-17 4:01,video,1,0,0,1,0,0,0,0,0
848451358648417_853457704814449,11-06-17 3:40,video,0,0,0,0,0,0,0,0,0
848451358648417_853445311482355,11-06-17 3:09,video,0,0,0,0,0,0,0,0,0
848451358648417_853437141483172,11-06-17 2:48,video,1,0,0,1,0,0,0,0,0
848451358648417_853432714816948,11-06-17 2:35,video,106,283,179,86,16,1,2,0,1
848451358648417_853335838159969,11-05-17 20:59,photo,10,1,0,10,0,0,0,0,0
848451358648417_853066818186871,11-05-17 9:16,video,1,0,0,1,0,0,0,0,0
848451358648417_853043278189225,11-05-17 8:47,video,3,0,0,3,0,0,0,0,0
848451358648417_853041858189367,11-05-17 8:44,video,60,442,85,52,8,0,0,0,0
848451358648417_853021708191382,11-05-17 8:04,video,2,0,0,2,0,0,0,0,0
848451358648417_852999821526904,11-05-17 7:20,video,1,1,0,1,0,0,0,0,0
848451358648417_852987268194826,11-05-17 6:53,video,231,331,197,180,46,1,2,1,1
848451358648417_852982348195318,11-05-17 6:37,video,2,0,0,2,0,0,0,0,0
848451358648417_852973601529526,11-05-17 6:15,video,0,0,0,0,0,0,0,0,0
848451358648417_852967214863498,11-05-17 6:01,video,138,119,81,116,19,2,0,0,1
725980084255106_879566295563150,06-11-18 9:35,photo,799,112,22,788,4,7,0,0,0
725980084255106_879542028898910,06-11-18 8:30,status,1304,525,5,1265,8,31,0,0,0
725980084255106_879567822229664,06-11-18 0:00,photo,16,50,0,16,0,0,0,0,0
725980084255106_878931712293275,06-10-18 8:40,video,993,1131,351,894,90,4,3,2,0
725980084255106_878841032302343,06-10-18 6:23,video,1179,902,532,975,152,46,3,2,1
725980084255106_878303812356065,06-09-18 8:37,video,1143,1242,588,909,220,5,5,1,3
725980084255106_878169055702874,06-09-18 6:31,video,337,0,41,335,2,0,0,0,0
725980084255106_878164365703343,06-09-18 6:26,video,795,799,564,658,129,2,2,1,3
725980084255106_877523355767444,06-08-18 9:01,video,875,1177,366,764,102,3,3,1,2
725980084255106_877417625778017,06-08-18 6:33,video,1120,909,601,960,150,4,3,0,3
725980084255106_876884925831287,06-07-18 8:41,video,1172,1561,1100,1028,132,4,8,0,0
725980084255106_876815935838186,06-07-18 6:35,video,1360,1358,597,978,278,98,5,0,1
725980084255106_876319532554493,06-06-18 8:40,video,1490,2117,503,1344,129,5,8,1,3
725980084255106_876239095895870,06-06-18 6:28,video,1405,1156,607,1041,237,114,9,3,1
725980084255106_874145316105248,06-02-18 8:44,video,958,1249,335,855,97,3,2,1,0
725980084255106_874067369446376,06-02-18 6:46,video,355,4,29,355,0,0,0,0,0
725980084255106_874064126113367,06-02-18 6:41,video,874,1099,541,657,120,90,4,2,1
725980084255106_873467886172991,06-01-18 8:37,video,1174,1473,404,931,236,3,1,1,2
725980084255106_873357516184028,06-01-18 6:35,video,1119,1585,544,1001,108,3,3,1,3
725980084255106_873260022860444,06-01-18 3:04,photo,1206,144,5,1166,17,22,0,0,1
725980084255106_872844942901952,5/31/2018 9:06,video,1245,1325,352,1026,207,2,6,2,2
725980084255106_872775159575597,5/31/2018 7:04,video,1280,923,529,1154,119,1,4,0,2
725980084255106_871853709667742,5/29/2018 10:22,status,798,75,0,785,4,9,0,0,0
725980084255106_871794813006965,5/29/2018 8:37,video,1237,1230,341,1061,164,6,5,1,0
725980084255106_871710223015424,5/29/2018 6:14,video,1406,1609,726,1097,221,76,10,1,1
725980084255106_871273223059124,5/28/2018 8:49,video,1215,1131,364,1048,162,3,1,0,1
725980084255106_871192156400564,5/28/2018 6:17,video,1380,1330,506,1156,206,4,6,3,5
725980084255106_870771373109309,5/27/2018 8:39,video,1319,1293,377,1063,246,5,3,1,1
725980084255106_870692413117205,5/27/2018 6:24,video,1695,2279,677,1387,289,13,4,1,1
725980084255106_870638903122556,5/27/2018 3:04,photo,1090,176,11,1057,6,26,1,0,0
725980084255106_869688803217566,5/25/2018 8:29,video,1159,1153,415,1009,138,6,5,0,1
725980084255106_869598806559899,5/25/2018 6:18,video,1355,1484,517,1182,160,4,6,1,2
725980084255106_868998923286554,5/24/2018 8:35,video,1312,1765,570,1139,160,7,4,2,0
725980084255106_868896829963430,5/24/2018 6:22,video,1585,1913,628,1306,264,6,4,1,4
725980084255106_868830436636736,5/24/2018 3:26,status,1482,588,5,1450,14,17,1,0,0
725980084255106_867756763410770,5/22/2018 8:40,video,1126,1220,375,976,141,4,4,1,0
725980084255106_867649573421489,5/22/2018 6:17,video,1959,6174,1330,1737,202,9,5,1,5
725980084255106_867142976805482,5/21/2018 8:40,video,1197,1727,416,1035,150,4,7,0,1
725980084255106_867054206814359,5/21/2018 6:27,video,565,3,83,561,3,1,0,0,0
725980084255106_867046466815133,5/21/2018 6:18,video,1368,1794,718,980,306,74,3,4,1
725980084255106_866479466871833,5/20/2018 8:40,video,1741,2257,2139,1155,504,69,11,2,0
725980084255106_866385683547878,5/20/2018 6:23,video,1490,1671,568,1300,176,3,5,3,3
725980084255106_865857623600684,5/19/2018 9:14,video,260,11,29,257,2,1,0,0,0
725980084255106_865834490269664,5/19/2018 8:39,video,1172,1469,429,1019,132,9,4,6,2
725980084255106_865754980277615,5/19/2018 6:30,video,426,5,70,422,2,1,1,0,0
725980084255106_865743260278787,5/19/2018 6:16,video,1334,1846,770,998,310,8,13,0,5
725980084255106_865318383654608,5/18/2018 8:35,video,1503,1920,866,1111,330,51,9,1,1
725980084255106_865213410331772,5/18/2018 6:22,video,1280,1568,476,1078,194,4,3,1,0
725980084255106_864789417040838,5/17/2018 8:38,video,1678,1499,685,1227,165,278,8,0,0
725980084255106_864711063715340,5/17/2018 6:06,video,1290,1530,627,1032,149,106,3,0,0
725980084255106_864339847085795,5/16/2018 9:23,video,1309,1267,413,1006,100,200,3,0,0
725980084255106_864303387089441,5/16/2018 8:35,video,1220,1478,905,1071,131,8,2,6,2
725980084255106_864226810430432,5/16/2018 6:17,video,1212,2092,750,834,336,35,3,2,2
725980084255106_864110057108774,5/15/2018 23:19,photo,350,24,2,346,4,0,0,0,0
725980084255106_863801310472982,5/15/2018 8:24,video,1307,1250,747,1001,293,3,5,3,2
725980084255106_863708733815573,5/15/2018 6:01,video,1309,1489,684,1035,188,35,48,1,2
725980084255106_863296823856764,5/14/2018 8:38,video,1554,2185,1122,1206,329,9,5,3,2
725980084255106_863212480531865,5/14/2018 6:28,video,1758,1890,718,1181,385,89,100,2,1
725980084255106_862787183907728,5/13/2018 9:11,video,285,0,24,281,4,0,0,0,0
725980084255106_862756103910836,5/13/2018 8:37,video,1372,1778,1618,1013,326,25,5,2,1
725980084255106_862660947253685,5/13/2018 6:25,video,1753,1936,525,1460,264,9,13,4,3
725980084255106_862121967307583,05-12-18 5:55,status,818,39,5,815,1,2,0,0,0
725980084255106_861266214059825,05-10-18 9:14,video,252,5,24,249,3,0,0,0,0
725980084255106_861233684063078,05-10-18 8:32,video,1386,1440,410,1017,349,6,9,1,4
725980084255106_861139227405857,05-10-18 6:01,video,1611,2314,1041,1139,316,104,50,2,0
725980084255106_860707137449066,05-09-18 8:33,video,1970,2903,3424,1330,482,138,13,5,2
725980084255106_860697777450002,05-09-18 8:11,status,863,121,22,854,4,5,0,0,0
725980084255106_860625550790558,05-09-18 6:17,video,396,2,67,391,1,4,0,0,0
725980084255106_860619427457837,05-09-18 6:13,video,1303,2153,796,969,291,32,8,1,2
725980084255106_860070017512778,05-08-18 5:59,photo,816,33,25,807,3,5,0,0,1
725980084255106_859205104265936,05-06-18 7:22,video,1355,1360,536,1068,228,45,10,3,1
725980084255106_859162454270201,05-06-18 6:24,video,1236,771,334,1082,142,4,5,2,1
725980084255106_858761557643624,05-05-18 9:30,video,813,542,165,721,83,2,5,0,2
725980084255106_858711724315274,05-05-18 8:32,video,1134,1076,295,952,163,5,13,1,0
725980084255106_858687967650983,05-05-18 8:05,video,310,3,27,307,3,0,0,0,0
725980084255106_858636124322834,05-05-18 7:21,video,1615,1497,550,1309,263,15,22,4,2
725980084255106_858624270990686,05-05-18 6:19,status,518,16,0,513,1,4,0,0,0
725980084255106_857242527795527,05-02-18 8:46,video,1041,1151,340,880,141,6,10,2,2
725980084255106_857211321131981,05-02-18 8:05,video,239,3,20,238,1,0,0,0,0
725980084255106_857193994467047,05-02-18 7:39,video,1228,887,408,865,259,89,9,3,3
725980084255106_856167881236325,4/30/2018 8:26,video,1203,647,241,1042,145,7,8,0,1
725980084255106_856122227907557,4/30/2018 7:19,video,1841,1389,526,1513,299,13,12,0,4
725980084255106_855916604594786,4/29/2018 21:27,status,386,19,1,383,2,1,0,0,0
725980084255106_855916564594790,4/29/2018 21:26,status,333,27,0,330,0,3,0,0,0
725980084255106_855562527963527,4/29/2018 7:32,video,2173,2925,818,1739,403,7,17,1,6
725980084255106_855168288002951,4/28/2018 9:59,status,464,13,2,450,4,2,0,8,0
725980084255106_855134741339639,4/28/2018 9:15,video,1517,1132,318,1348,145,12,7,1,4
725980084255106_855056511347462,4/28/2018 7:24,video,2237,2571,815,1591,376,252,15,1,2
725980084255106_855004498019330,4/28/2018 4:26,status,701,57,0,695,2,4,0,0,0
725980084255106_853677624818684,4/25/2018 8:35,video,352,3,35,349,3,0,0,0,0
725980084255106_853674071485706,4/25/2018 8:30,video,1166,878,254,825,320,8,9,3,1
725980084255106_853652781487835,4/25/2018 7:54,video,153,0,12,150,2,1,0,0,0
725980084255106_853623751490738,4/25/2018 7:12,video,1412,1247,739,1117,265,10,18,0,2
725980084255106_853197961533317,4/24/2018 9:07,video,1513,1309,396,1197,159,150,7,0,0
725980084255106_853178011535312,4/24/2018 8:34,video,173,0,11,173,0,0,0,0,0
725980084255106_853129021540211,4/24/2018 7:21,video,1886,2059,544,1437,407,13,24,1,4
725980084255106_852257578294022,4/22/2018 8:55,video,341,0,51,339,2,0,0,0,0
725980084255106_852254264961020,4/22/2018 8:51,video,1012,916,396,667,220,111,13,1,0
725980084255106_852193248300455,4/22/2018 7:37,video,238,0,19,236,2,0,0,0,0
725980084255106_852177461635367,4/22/2018 7:16,video,1411,1276,454,1043,234,123,9,0,2
725980084255106_852088168310963,4/22/2018 2:05,status,369,58,1,369,0,0,0,0,0
725980084255106_852017848317995,4/21/2018 22:02,status,855,93,4,840,6,9,0,0,0
725980084255106_851792388340541,4/21/2018 10:02,video,721,436,113,651,62,4,1,2,1
725980084255106_851788711674242,4/21/2018 9:55,video,98,1,9,96,1,1,0,0,0
725980084255106_851734428346337,4/21/2018 8:54,video,255,2,41,253,2,0,0,0,0
725980084255106_851731888346591,4/21/2018 8:51,video,1050,1403,508,816,221,5,5,2,1
725980084255106_851711048348675,4/21/2018 8:16,video,183,0,11,183,0,0,0,0,0
725980084255106_851672555019191,4/21/2018 7:22,video,1891,1624,528,1376,482,11,14,3,5
725980084255106_851553385031108,4/21/2018 0:36,status,364,2,0,361,2,1,0,0,0
725980084255106_851200808399699,4/20/2018 9:15,video,993,636,193,892,94,5,0,0,2
725980084255106_851141921738921,4/20/2018 8:07,video,2046,1626,489,1766,247,18,9,0,6
725980084255106_851111265075320,4/20/2018 7:23,status,147,6,2,147,0,0,0,0,0
725980084255106_851100458409734,4/20/2018 7:14,video,1386,851,510,1075,249,55,5,1,1
725980084255106_851014895084957,4/20/2018 1:47,status,581,40,3,570,3,8,0,0,0
725980084255106_850951205091326,4/19/2018 22:26,photo,383,5,6,379,2,2,0,0,0
725980084255106_850942801758833,4/19/2018 22:02,photo,363,0,10,363,0,0,0,0,0
725980084255106_850603161792797,4/19/2018 5:58,photo,952,19,24,947,3,2,0,0,0
725980084255106_850525818467198,4/19/2018 1:50,photo,343,5,8,342,0,1,0,0,0
725980084255106_850477071805406,4/18/2018 23:50,photo,952,19,24,947,3,2,0,0,0
725980084255106_845619578957822,04-08-18 8:51,video,254,11,27,253,1,0,0,0,0
725980084255106_845617952291318,04-08-18 8:49,video,745,933,236,625,102,4,12,2,0
725980084255106_845562305630216,04-08-18 7:32,video,364,3,43,362,1,1,0,0,0
725980084255106_845559842297129,04-08-18 7:29,video,1732,1950,747,1120,409,177,22,1,3
725980084255106_844650345721412,04-06-18 9:19,video,1303,996,254,1136,159,4,3,0,1
725980084255106_844636352389478,04-06-18 8:58,video,171,1,16,170,1,0,0,0,0
725980084255106_844603369059443,04-06-18 8:19,video,126,1,6,125,1,0,0,0,0
725980084255106_844578702395243,04-06-18 7:48,video,1712,1726,560,1224,364,108,11,2,3
725980084255106_844068059112974,04-05-18 7:33,video,1809,1384,549,1521,267,10,8,1,2
725980084255106_843599889159791,04-04-18 8:11,photo,655,46,14,649,2,3,0,1,0
725980084255106_843590889160691,04-04-18 7:58,video,359,2,37,355,3,1,0,0,0
725980084255106_843575789162201,04-04-18 7:39,video,1798,1650,635,1467,283,39,6,3,0
725980084255106_841076602745453,3/30/2018 1:46,status,1394,239,7,1365,8,21,0,0,0
725980084255106_840243552828758,3/28/2018 9:17,video,201,5,26,200,1,0,0,0,0
725980084255106_840157212837392,3/28/2018 7:19,video,2399,2458,1430,1643,529,206,15,3,3
725980084255106_840109949508785,3/28/2018 5:26,status,1511,311,4,1468,10,33,0,0,0
725980084255106_839654759554304,3/27/2018 9:05,video,989,783,210,844,123,8,11,0,3
725980084255106_839640669555713,3/27/2018 8:47,video,138,1,7,136,2,0,0,0,0
725980084255106_839633462889767,3/27/2018 8:35,video,66,0,5,65,1,0,0,0,0
725980084255106_839620909557689,3/27/2018 8:15,video,101,1,8,100,1,0,0,0,0
725980084255106_839596642893449,3/27/2018 7:37,video,206,1,38,202,3,1,0,0,0
725980084255106_839580166228430,3/27/2018 7:21,video,139,1,17,138,1,0,0,0,0
